Year,City,Sport,Athlete,Country,Gender,Event,Medal,,
2006,Turin,Skiing,"HAUTAMAEKI,Matti",FIN,Men,K120Team(90M),Silver,,
2006,Turin,Skiing,"KIURU,Tami",FIN,Men,K120Team(90M),Silver,,
2006,Turin,Skiing,"HAUTAMAEKI,Matti",FIN,Men,K90Individual(70M),Silver,,
2006,Turin,Skiing,"KOSKI,Markku",FIN,Men,Half-Pipe,Bronze,,
2006,Turin,Biathlon,"DEFRASNE,Vincent",FRA,Men,12.5KmPursuit,Gold,,
2006,Turin,Biathlon,"BAILLY,Sandrine",FRA,Women,4X6KMRelay,Bronze,,
2006,Turin,Biathlon,"BAVEREL-ROBERT,Florence",FRA,Women,4X6KMRelay,Bronze,,
2006,Turin,Biathlon,"BECAERT,Sylvie",FRA,Women,4X6KMRelay,Bronze,,
2006,Turin,Biathlon,"PERETTO,Delphyne",FRA,Women,4X6KMRelay,Bronze,,
2006,Turin,Biathlon,"CANNARD,Ferreol",FRA,Men,4X7.5KMRelay,Bronze,,
2006,Turin,Biathlon,"DEFRASNE,Vincent",FRA,Men,4X7.5KMRelay,Bronze,,
2006,Turin,Biathlon,"POIREE,Raphael",FRA,Men,4X7.5KMRelay,Bronze,,
2006,Turin,Biathlon,"ROBERT,Julien",FRA,Men,4X7.5KMRelay,Bronze,,
2006,Turin,Biathlon,"BAVEREL-ROBERT,Florence",FRA,Women,7.5KM,Gold,,
2006,Turin,Skiing,"DENERIAZ,Antoine",FRA,Men,Downhill,Gold,,
2006,Turin,Skiing,"CHENAL,Joel",FRA,Men,GiantSlalom,Silver,,
2006,Turin,Skiing,"DARRAGON,Roddy",FRA,Men,Sprint1.5KM,Silver,,
2006,Turin,Skiing,"LAOURA,Sandra",FRA,Women,Moguls,Bronze,,
2006,Turin,Skiing,"DELERUE,Paul-Henri",FRA,Men,SnowboardCross,Bronze,,
2006,Turin,Bobsleigh,"RUDMAN,Shelley",GBR,Women,Individual,Silver,,
2006,Turin,Biathlon,"FISCHER,Sven",GER,Men,10KM,Gold,,
2006,Turin,Biathlon,"WILHELM,Kati",GER,Women,10KMPursuit,Gold,,
2006,Turin,Biathlon,"GLAGOW,Martina",GER,Women,10KMPursuit,Silver,,
2006,Turin,Biathlon,"DISL,Uschi",GER,Women,12.5KMMassStart,Bronze,,
2006,Turin,Biathlon,"WILHELM,Kati",GER,Women,12.5KMMassStart,Silver,,
2006,Turin,Biathlon,"FISCHER,Sven",GER,Men,12.5KmPursuit,Bronze,,
2006,Turin,Biathlon,"GLAGOW,Martina",GER,Women,15KM,Silver,,
2006,Turin,Biathlon,"GREIS,Michael",GER,Men,15KMMassStart,Gold,,
2006,Turin,Biathlon,"GREIS,Michael",GER,Men,20KM,Gold,,
2006,Turin,Biathlon,"APEL,Katrin",GER,Women,4X6KMRelay,Silver,,
2006,Turin,Biathlon,"GLAGOW,Martina",GER,Women,4X6KMRelay,Silver,,
2006,Turin,Biathlon,"HENKEL,Andrea",GER,Women,4X6KMRelay,Silver,,
2006,Turin,Biathlon,"WILHELM,Kati",GER,Women,4X6KMRelay,Silver,,
2006,Turin,Biathlon,"FISCHER,Sven",GER,Men,4X7.5KMRelay,Gold,,
2006,Turin,Biathlon,"GREIS,Michael",GER,Men,4X7.5KMRelay,Gold,,
2006,Turin,Biathlon,"GROSS,Ricco",GER,Men,4X7.5KMRelay,Gold,,
2006,Turin,Biathlon,"ROESCH,Michael",GER,Men,4X7.5KMRelay,Gold,,
2006,Turin,Bobsleigh,"HOPPE,Rene",GER,Men,Four-Man,Gold,,
2006,Turin,Bobsleigh,"KUSKE,Kevin",GER,Men,Four-Man,Gold,,
2006,Turin,Bobsleigh,"LANGE,Andre",GER,Men,Four-Man,Gold,,
2006,Turin,Bobsleigh,"PUTZE,Martin",GER,Men,Four-Man,Gold,,
2006,Turin,Bobsleigh,"KUSKE,Kevin",GER,Men,Two-Man,Gold,,
2006,Turin,Bobsleigh,"LANGE,Andre",GER,Men,Two-Man,Gold,,
2006,Turin,Bobsleigh,"KIRIASIS,Sandra",GER,Women,Two-Man,Gold,,
2006,Turin,Bobsleigh,"SCHNEIDERHEINZE,Anja",GER,Women,Two-Man,Gold,,
2006,Turin,Luge,"FLORSCHUETZ,Andre",GER,Men,Doubles,Silver,,
2006,Turin,Luge,"WUSTLICH,Torsten",GER,Men,Doubles,Silver,,
2006,Turin,Luge,"HUEFNER,Tatjana",GER,Women,Singles,Bronze,,
2006,Turin,Luge,"OTTO,Sylke",GER,Women,Singles,Gold,,
2006,Turin,Luge,"KRAUSHAAR,Silke",GER,Women,Singles,Silver,,
2006,Turin,Skating,"FRIESINGER-POSTMA,Anna",GER,Women,1000M,Bronze,,
2006,Turin,Skating,"PECHSTEIN,Claudia",GER,Women,5000M,Silver,,
2006,Turin,Skating,"ANSCHUETZTHOMS,Daniela",GER,Women,TeamPursuit,Gold,,
2006,Turin,Skating,"FRIESINGER-POSTMA,Anna",GER,Women,TeamPursuit,Gold,,
2006,Turin,Skating,"OPITZ,Lucille",GER,Women,TeamPursuit,Gold,,
2006,Turin,Skating,"PECHSTEIN,Claudia",GER,Women,TeamPursuit,Gold,,
2006,Turin,Skating,"VOELKER,Sabine",GER,Women,TeamPursuit,Gold,,
2006,Turin,Skiing,"ANGERER,Tobias",GER,Men,15KM,Bronze,,
2006,Turin,Skiing,"ANGERER,Tobias",GER,Men,4X10KMRelay,Silver,,
2006,Turin,Skiing,"FILBRICH,Jens",GER,Men,4X10KMRelay,Silver,,
2006,Turin,Skiing,"SCHLUETTER,Andreas",GER,Men,4X10KMRelay,Silver,,
2006,Turin,Skiing,"SOMMERFELDT,Rene",GER,Men,4X10KMRelay,Silver,,
2006,Turin,Skiing,"BAUER,Viola",GER,Women,4X5KMRelay,Silver,,
2006,Turin,Skiing,"BOEHLER,Stefanie",GER,Women,4X5KMRelay,Silver,,
2006,Turin,Skiing,"KUENZEL,Claudia",GER,Women,4X5KMRelay,Silver,,
2006,Turin,Skiing,"SACHENBACHERSTEHLE,Evi",GER,Women,4X5KMRelay,Silver,,
2006,Turin,Skiing,"KUENZEL,Claudia",GER,Women,Sprint1.5KM,Silver,,
2006,Turin,Skiing,"HETTICH,Georg",GER,Men,Individual,Gold,,
2006,Turin,Skiing,"HETTICH,Georg",GER,Men,IndividualSprint,Bronze,,
2006,Turin,Skiing,"ACKERMANN,Ronny",GER,Men,Team,Silver,,
2006,Turin,Skiing,"GAISER,Jens",GER,Men,Team,Silver,,
2006,Turin,Skiing,"HETTICH,Georg",GER,Men,Team,Silver,,
2006,Turin,Skiing,"KIRCHEISEN,Bjoern",GER,Men,Team,Silver,,
2006,Turin,Skiing,"KOBER,Amelie",GER,Women,GiantParallelSlalom,Silver,,
2006,Turin,Bobsleigh,"ISACCO,Jennifer",ITA,Women,Two-Man,Bronze,,
2006,Turin,Bobsleigh,"WEISSENSTEINER,Gerda",ITA,Women,Two-Man,Bronze,,
2006,Turin,Luge,"HASELRIEDER,Oswald",ITA,Men,Doubles,Bronze,,
2006,Turin,Luge,"PLANKENSTEINER,Gerhard",ITA,Men,Doubles,Bronze,,
2006,Turin,Luge,"ZOEGGELER,Armin",ITA,Men,Singles,Gold,,
2006,Turin,Skating,"CAPURSO,Marta",ITA,Women,3000MRelay,Bronze,,
2006,Turin,Skating,"FONTANA,Arianna",ITA,Women,3000MRelay,Bronze,,
2006,Turin,Skating,"ZINI,Katia",ITA,Women,3000MRelay,Bronze,,
2006,Turin,Skating,"ZINI,Mara",ITA,Women,3000MRelay,Bronze,,
2006,Turin,Skating,"FABRIS,Enrico",ITA,Men,1500M,Gold,,
2006,Turin,Skating,"FABRIS,Enrico",ITA,Men,5000M,Bronze,,
2006,Turin,Skating,"ANESI,Matteo",ITA,Men,TeamPursuit,Gold,,
2006,Turin,Skating,"DONAGRANDI,Stefano",ITA,Men,TeamPursuit,Gold,,
2006,Turin,Skating,"FABRIS,Enrico",ITA,Men,TeamPursuit,Gold,,
2006,Turin,Skating,"SANFRATELLO,Ippolito",ITA,Men,TeamPursuit,Gold,,
2006,Turin,Skiing,"DICENTA,Giorgio",ITA,Men,4X10KMRelay,Gold,,
2006,Turin,Skiing,"PILLERCOTTRER,Pietro",ITA,Men,4X10KMRelay,Gold,,
2006,Turin,Skiing,"VALBUSA,Fulvio",ITA,Men,4X10KMRelay,Gold,,
2006,Turin,Skiing,"ZORZI,Cristian",ITA,Men,4X10KMRelay,Gold,,
2006,Turin,Skiing,"CONFORTOLA,Antonella",ITA,Women,4X5KMRelay,Bronze,,
2006,Turin,Skiing,"FOLLIS,Arianna",ITA,Women,4X5KMRelay,Bronze,,
2006,Turin,Skiing,"PARUZZI,Gabriella",ITA,Women,4X5KMRelay,Bronze,,
2006,Turin,Skiing,"VALBUSA,Sabina",ITA,Women,4X5KMRelay,Bronze,,
2006,Turin,Skiing,"DICENTA,Giorgio",ITA,Men,50KM,Gold,,
2006,Turin,Skiing,"PILLERCOTTRER,Pietro",ITA,Men,Combined15+15KMMassStart,Bronze,,
2006,Turin,Skating,"ARAKAWA,Shizuka",JPN,Women,Individual,Gold,,
2006,Turin,Skating,"AHN,Hyun-Soo",KOR,Men,1000M,Gold,,
2006,Turin,Skating,"LEE,Ho-Suk",KOR,Men,1000M,Silver,,
2006,Turin,Skating,"JIN,Sun-Yu",KOR,Women,1000M,Gold,,
2006,Turin,Skating,"AHN,Hyun-Soo",KOR,Men,1500M,Gold,,
2006,Turin,Skating,"LEE,Ho-Suk",KOR,Men,1500M,Silver,,
2006,Turin,Skating,"JIN,Sun-Yu",KOR,Women,1500M,Gold,,
2006,Turin,Skating,"CHOI,Eun-Kyung",KOR,Women,1500M,Silver,,
2006,Turin,Skating,"BYUN,Chun-Sa",KOR,Women,3000MRelay,Gold,,
2006,Turin,Skating,"CHOI,Eun-Kyung",KOR,Women,3000MRelay,Gold,,
2006,Turin,Skating,"JEON,Da-Hye",KOR,Women,3000MRelay,Gold,,
2006,Turin,Skating,"JIN,Sun-Yu",KOR,Women,3000MRelay,Gold,,
2006,Turin,Skating,"KANG,Yun-Mi",KOR,Women,3000MRelay,Gold,,
2006,Turin,Skating,"AHN,Hyun-Soo",KOR,Men,5000MRelay,Gold,,
2006,Turin,Skating,"LEE,Ho-Suk",KOR,Men,5000MRelay,Gold,,
2006,Turin,Skating,"OH,Se-Jong",KOR,Men,5000MRelay,Gold,,
2006,Turin,Skating,"SEO,Ho-Jin",KOR,Men,5000MRelay,Gold,,
2006,Turin,Skating,"SONG,Suk-Woo",KOR,Men,5000MRelay,Gold,,
2006,Turin,Skating,"AHN,Hyun-Soo",KOR,Men,500M,Bronze,,
2006,Turin,Skating,"LEE,KangSeok",KOR,Men,500M,Bronze,,
2006,Turin,Luge,"RUBENIS,Martins",LAT,Men,Singles,Bronze,,
2006,Turin,Skating,"VERHEIJEN,Carl",NED,Men,10000M,Bronze,,
2006,Turin,Skating,"deJONG,Bob",NED,Men,10000M,Gold,,
2006,Turin,Skating,"WENNEMARS,Erben",NED,Men,1000M,Bronze,,
2006,Turin,Skating,"TIMMER,Marianne",NED,Women,1000M,Gold,,
2006,Turin,Skating,"WUST,Ireen",NED,Women,1500M,Bronze,,
2006,Turin,Skating,"WUST,Ireen",NED,Women,3000M,Gold,,
2006,Turin,Skating,"GROENEWOLD,Renate",NED,Women,3000M,Silver,,
2006,Turin,Skating,"KRAMER,Sven",NED,Men,5000M,Silver,,
2006,Turin,Skating,"KRAMER,Sven",NED,Men,TeamPursuit,Bronze,,
2006,Turin,Skating,"RITSMA,Rintje",NED,Men,TeamPursuit,Bronze,,
2006,Turin,Skating,"TUITERT,Mark",NED,Men,TeamPursuit,Bronze,,
2006,Turin,Skating,"VERHEIJEN,Carl",NED,Men,TeamPursuit,Bronze,,
2006,Turin,Skating,"WENNEMARS,Erben",NED,Men,TeamPursuit,Bronze,,
2006,Turin,Biathlon,"ANDRESEN,Frode",NOR,Men,10KM,Bronze,,
2006,Turin,Biathlon,"HANEVOLD,Halvard",NOR,Men,10KM,Silver,,
2006,Turin,Biathlon,"BJOERNDALEN,OleEinar",NOR,Men,12.5KmPursuit,Silver,,
2006,Turin,Biathlon,"BJOERNDALEN,OleEinar",NOR,Men,15KMMassStart,Bronze,,
2006,Turin,Biathlon,"HANEVOLD,Halvard",NOR,Men,20KM,Bronze,,
2006,Turin,Biathlon,"BJOERNDALEN,OleEinar",NOR,Men,20KM,Silver,,
2006,Turin,Skiing,"AAMODT,KjetilAndre",NOR,Men,Super-G,Gold,,
2006,Turin,Skiing,"PEDERSEN,HildeG",NOR,Women,10KM,Bronze,,
2006,Turin,Skiing,"BJORGEN,Marit",NOR,Women,10KM,Silver,,
2006,Turin,Skiing,"ESTIL,Frode",NOR,Men,Combined15+15KMMassStart,Silver,,
2006,Turin,Skiing,"HETLAND,TorArne",NOR,Men,TeamSprint,Silver,,
2006,Turin,Skiing,"SVARTEDAL,JensArne",NOR,Men,TeamSprint,Silver,,
2006,Turin,Skiing,"TRAA,Kari",NOR,Women,Moguls,Silver,,
2006,Turin,Skiing,"MOAN,MagnusH.",NOR,Men,Individual,Bronze,,
2006,Turin,Skiing,"MOAN,MagnusH.",NOR,Men,IndividualSprint,Silver,,
2006,Turin,Skiing,"BYSTOEL,Lars",NOR,Men,K120Individual(90M),Bronze,,
2006,Turin,Skiing,"BYSTOEL,Lars",NOR,Men,K120Team(90M),Bronze,,
2006,Turin,Skiing,"INGEBRIGTSEN,Tommy",NOR,Men,K120Team(90M),Bronze,,
2006,Turin,Skiing,"LJOEKELSOEY,Roar",NOR,Men,K120Team(90M),Bronze,,
2006,Turin,Skiing,"ROMOEREN,BjoernEinar",NOR,Men,K120Team(90M),Bronze,,
2006,Turin,Skiing,"LJOEKELSOEY,Roar",NOR,Men,K90Individual(70M),Bronze,,
2006,Turin,Skiing,"BYSTOEL,Lars",NOR,Men,K90Individual(70M),Gold,,
2006,Turin,Skiing,"BUAAS,Kjersti",NOR,Women,Half-Pipe,Bronze,,
2006,Turin,Biathlon,"SIKORA,Tomasz",POL,Men,15KMMassStart,Silver,,
2006,Turin,Skiing,"KOWALCZYK,Justyna",POL,Women,30KM,Bronze,,
2006,Turin,Biathlon,"AKHATOVA,Albina",RUS,Women,10KMPursuit,Bronze,,
2006,Turin,Biathlon,"AKHATOVA,Albina",RUS,Women,15KM,Bronze,,
2006,Turin,Biathlon,"ISHMOURATOVA,Svetlana",RUS,Women,15KM,Gold,,
2006,Turin,Biathlon,"AKHATOVA,Albina",RUS,Women,4X6KMRelay,Gold,,
2006,Turin,Biathlon,"BOGALIY,Anna",RUS,Women,4X6KMRelay,Gold,,
2006,Turin,Biathlon,"ISHMOURATOVA,Svetlana",RUS,Women,4X6KMRelay,Gold,,
2006,Turin,Biathlon,"ZAITSEVA,Olga",RUS,Women,4X6KMRelay,Gold,,
2006,Turin,Biathlon,"KRUGLOV,Nikolay",RUS,Men,4X7.5KMRelay,Silver,,
2006,Turin,Biathlon,"ROSTOVTSEV,Pavel",RUS,Men,4X7.5KMRelay,Silver,,
2006,Turin,Biathlon,"TCHEPIKOV,Sergei",RUS,Men,4X7.5KMRelay,Silver,,
2006,Turin,Biathlon,"TCHEREZOV,Ivan",RUS,Men,4X7.5KMRelay,Silver,,
2006,Turin,Bobsleigh,"EGOROV,Filipp",RUS,Men,Four-Man,Silver,,
2006,Turin,Bobsleigh,"SELIVERSTOV,Alexei",RUS,Men,Four-Man,Silver,,
2006,Turin,Bobsleigh,"VOEVODA,Alexey",RUS,Men,Four-Man,Silver,,
2006,Turin,Bobsleigh,"ZOUBKOV,Alexandre",RUS,Men,Four-Man,Silver,,
2006,Turin,Luge,"DEMTSCHENKO,Albert",RUS,Men,Singles,Silver,,
2006,Turin,Skating,"KOSTOMAROV,Roman",RUS,Men,IceDancing,Gold,,
2006,Turin,Skating,"NAVKA,Tatiana",RUS,Women,IceDancing,Gold,,
2006,Turin,Skating,"PLYUSHCHENKO,Evgeny",RUS,Men,Individual,Gold,,
2006,Turin,Skating,"SLUTSKAYA,Irina",RUS,Women,Individual,Bronze,,
2006,Turin,Skating,"MARININ,Maxim",RUS,Men,Pairs,Gold,,
2006,Turin,Skating,"TOTMIANINA,Tatiana",RUS,Women,Pairs,Gold,,
2006,Turin,Skating,"DOROFEYEV,Dmitry",RUS,Men,500M,Silver,,
2006,Turin,Skating,"ZHUROVA,Svetlana",RUS,Women,500M,Gold,,
2006,Turin,Skating,"ABRAMOVA,Yekaterina",RUS,Women,TeamPursuit,Bronze,,
2006,Turin,Skating,"BARYSHEVA,Varvara",RUS,Women,TeamPursuit,Bronze,,
2006,Turin,Skating,"LIKHACHOVA,Galina",RUS,Women,TeamPursuit,Bronze,,
2006,Turin,Skating,"LOBYSHEVA,Yekaterina",RUS,Women,TeamPursuit,Bronze,,
2006,Turin,Skating,"VYSOKOVA,Svetlana",RUS,Women,TeamPursuit,Bronze,,
2006,Turin,Skiing,"TCHEPALOVA,Julija",RUS,Women,30KM,Silver,,
2006,Turin,Skiing,"BARANOVA-MASOLKINA,Natalia",RUS,Women,4X5KMRelay,Gold,,
2006,Turin,Skiing,"KURKINA,Larisa",RUS,Women,4X5KMRelay,Gold,,
2006,Turin,Skiing,"MEDVEDEVA-ABRUZOVA,Evgenia",RUS,Women,4X5KMRelay,Gold,,
2006,Turin,Skiing,"TCHEPALOVA,Julija",RUS,Women,4X5KMRelay,Gold,,
2006,Turin,Skiing,"DEMENTIEV,Eugeni",RUS,Men,50KM,Silver,,
2006,Turin,Skiing,"DEMENTIEV,Eugeni",RUS,Men,Combined15+15KMMassStart,Gold,,
2006,Turin,Skiing,"MEDVEDEVA-ABRUZOVA,Evgenia",RUS,Women,Combined7.5+7.5KmMassStart,Bronze,,
2006,Turin,Skiing,"SIDKO,Alena",RUS,Women,Sprint1.5KM,Bronze,,
2006,Turin,Skiing,"ALYPOV,Ivan",RUS,Men,TeamSprint,Bronze,,
2006,Turin,Skiing,"ROTCHEV,Vassili",RUS,Men,TeamSprint,Bronze,,
2006,Turin,Skiing,"LEBEDEV,Vladimir",RUS,Men,Aerials,Bronze,,
2006,Turin,Bobsleigh,"ANNEN,Martin",SUI,Men,Four-Man,Bronze,,
2006,Turin,Bobsleigh,"GRAND,Cedric",SUI,Men,Four-Man,Bronze,,
2006,Turin,Bobsleigh,"HEFTI,Beat",SUI,Men,Four-Man,Bronze,,
2006,Turin,Bobsleigh,"LAMPARTER,Thomas",SUI,Men,Four-Man,Bronze,,
2006,Turin,Bobsleigh,"ANNEN,Martin",SUI,Men,Two-Man,Bronze,,
2006,Turin,Bobsleigh,"HEFTI,Beat",SUI,Men,Two-Man,Bronze,,
2006,Turin,Bobsleigh,"STAEHLI,Gregor",SUI,Men,Individual,Bronze,,
2006,Turin,Bobsleigh,"PEDERSEN,Maya",SUI,Women,Individual,Gold,,
2006,Turin,Curling,"BEELI,Binia",SUI,Women,Curling,Silver,,
2006,Turin,Curling,"KORMANN,Manuela",SUI,Women,Curling,Silver,,
2006,Turin,Curling,"MOSER,Michele",SUI,Women,Curling,Silver,,
2006,Turin,Curling,"OTT,Mirjam",SUI,Women,Curling,Silver,,
2006,Turin,Curling,"SPAELTY,Valeria",SUI,Women,Curling,Silver,,
2006,Turin,Skating,"LAMBIEL,Stephane",SUI,Men,Individual,Silver,,
2006,Turin,Skiing,"KERNEN,Bruno",SUI,Men,Downhill,Bronze,,
2006,Turin,Skiing,"SCHILD,Martina",SUI,Women,Downhill,Silver,,
2006,Turin,Skiing,"HOFFMANN,Ambrosi",SUI,Men,Super-G,Bronze,,
2006,Turin,Skiing,"LEU,Evelyne",SUI,Women,Aerials,Gold,,
2006,Turin,Skiing,"SCHOCH,Philipp",SUI,Men,GiantParallelSlalom,Gold,,
2006,Turin,Skiing,"SCHOCH,Simon",SUI,Men,GiantParallelSlalom,Silver,,
2006,Turin,Skiing,"MEULI,Daniela",SUI,Women,GiantParallelSlalom,Gold,,
2006,Turin,Skiing,"FRIEDEN,Tanja",SUI,Women,SnowboardCross,Gold,,
2006,Turin,Skiing,"ZIDEK,Radoslav",SVK,Men,SnowboardCross,Silver,,
2006,Turin,Biathlon,"OLOFSSON,AnnaCarin",SWE,Women,12.5KMMassStart,Gold,,
2006,Turin,Biathlon,"OLOFSSON,AnnaCarin",SWE,Women,7.5KM,Silver,,
2006,Turin,Curling,"BERGMAN,Ulrika",SWE,Women,Curling,Gold,,
2006,Turin,Curling,"LINDAHL,Cathrine",SWE,Women,Curling,Gold,,
2006,Turin,Curling,"LUND,Eva",SWE,Women,Curling,Gold,,
2006,Turin,Curling,"NORBERG,Anette",SWE,Women,Curling,Gold,,
2006,Turin,Curling,"SVAERD,Anna",SWE,Women,Curling,Gold,,
2006,Turin,IceHockey,"ALFREDSSON,Daniel",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"AXELSSON,PerJohan",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"BACKMAN,Christian",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"FORSBERG,Peter",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"HANNULA,Mika",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"HAVELID,Niclas",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"HOLMSTROM,Tomas",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"JONSSON,Jorgen",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"JONSSON,Kenny",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"KRONWALL,Niklas",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"LIDSTROM,Nicklas",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"LIV,Stefan",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"LUNDQVIST,Henrik",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"MODIN,Fredrik",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"OHLUND,Mattias",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"PAHLSSON,Samuel",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"SAMUELSSON,Mikael",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"SEDIN,Daniel",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"SEDIN,Henrik",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"SUNDIN,Mats",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"SUNDIN,Ronnie",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"TELLQVIST,Mikael",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"TJARNQVIST,Daniel",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"ZETTERBERG,Henrik",SWE,Men,IceHockey,Gold,,
2006,Turin,IceHockey,"ANDERSSON,Cecilia",SWE,Women,IceHockey,Silver,,
2006,Turin,IceHockey,"ANDERSSON,Gunilla",SWE,Women,IceHockey,Silver,,
2006,Turin,IceHockey,"ASSERHOLT,Jenni",SWE,Women,IceHockey,Silver,,
2006,Turin,IceHockey,"EDSTRAND,Ann-Louise",SWE,Women,IceHockey,Silver,,
2006,Turin,IceHockey,"ELFSBERG,Joa",SWE,Women,IceHockey,Silver,,
2006,Turin,IceHockey,"ELIASSON,Emma",SWE,Women,IceHockey,Silver,,
2006,Turin,IceHockey,"HOLST,Erika",SWE,Women,IceHockey,Silver,,
2006,Turin,IceHockey,"JANSSON,Nanna",SWE,Women,IceHockey,Silver,,
2006,Turin,IceHockey,"LINDBERG,Ylva",SWE,Women,IceHockey,Silver,,
2006,Turin,IceHockey,"LINDQVIST,Jenny",SWE,Women,IceHockey,Silver,,
2006,Turin,IceHockey,"LUNDBERG,Kristina",SWE,Women,IceHockey,Silver,,
2006,Turin,IceHockey,"MARTIN,Kim",SWE,Women,IceHockey,Silver,,
2006,Turin,IceHockey,"NEVALAINEN,Frida",SWE,Women,IceHockey,Silver,,
2006,Turin,IceHockey,"OKONOR,Emilie",SWE,Women,IceHockey,Silver,,
2006,Turin,IceHockey,"ROOTH,Maria",SWE,Women,IceHockey,Silver,,
2006,Turin,IceHockey,"RUNDQVIST,Danijela",SWE,Women,IceHockey,Silver,,
2006,Turin,IceHockey,"SJOLANDER,Therese",SWE,Women,IceHockey,Silver,,
2006,Turin,IceHockey,"TIMGLAS,Katarina",SWE,Women,IceHockey,Silver,,
2006,Turin,IceHockey,"VIKMAN,Anna",SWE,Women,IceHockey,Silver,,
2006,Turin,IceHockey,"WINBERG,Pernilla",SWE,Women,IceHockey,Silver,,
2006,Turin,Skiing,"PAERSON,Anja",SWE,Women,AlpineCombined,Bronze,,
2006,Turin,Skiing,"PAERSON,Anja",SWE,Women,Downhill,Bronze,,
2006,Turin,Skiing,"OTTOSSON,Anna",SWE,Women,GiantSlalom,Bronze,,
2006,Turin,Skiing,"PAERSON,Anja",SWE,Women,Slalom,Gold,,
2006,Turin,Skiing,"FREDRIKSSON,Mathias",SWE,Men,4X10KMRelay,Bronze,,
2006,Turin,Skiing,"LARSSON,Mats",SWE,Men,4X10KMRelay,Bronze,,
2006,Turin,Skiing,"OLSSON,Johan",SWE,Men,4X10KMRelay,Bronze,,
2006,Turin,Skiing,"SOEDERGREN,Anders",SWE,Men,4X10KMRelay,Bronze,,
2006,Turin,Skiing,"FREDRIKSSON,Thobias",SWE,Men,Sprint1.5KM,Bronze,,
2006,Turin,Skiing,"LIND,Bjoern",SWE,Men,Sprint1.5KM,Gold,,
2006,Turin,Skiing,"FREDRIKSSON,Thobias",SWE,Men,TeamSprint,Gold,,
2006,Turin,Skiing,"LIND,Bjoern",SWE,Men,TeamSprint,Gold,,
2006,Turin,Skiing,"ANDERSSON,Lina",SWE,Women,TeamSprint,Gold,,
2006,Turin,Skiing,"DAHLBERG,Anna",SWE,Women,TeamSprint,Gold,,
2006,Turin,Biathlon,"EFREMOVA,Lilia",UKR,Women,7.5KM,Bronze,,
2006,Turin,Skating,"GONCHAROV,Ruslan",UKR,Men,IceDancing,Bronze,,
2006,Turin,Skating,"GRUSHINA,Elena",UKR,Women,IceDancing,Bronze,,
2006,Turin,Bobsleigh,"FLEMING,Valerie",USA,Women,Two-Man,Silver,,
2006,Turin,Bobsleigh,"ROHBOCK,Shauna",USA,Women,Two-Man,Silver,,
2006,Turin,Curling,"BAIRD,Scott",USA,Men,Curling,Bronze,,
2006,Turin,Curling,"FENSON,Pete",USA,Men,Curling,Bronze,,
2006,Turin,Curling,"POLO,Joe",USA,Men,Curling,Bronze,,
2006,Turin,Curling,"ROJESKI,Shawn",USA,Men,Curling,Bronze,,
2006,Turin,Curling,"SHUSTER,John",USA,Men,Curling,Bronze,,
2006,Turin,IceHockey,"CAHOW,Caitlin",USA,Women,IceHockey,Bronze,,
2006,Turin,IceHockey,"CHU,Julie",USA,Women,IceHockey,Bronze,,
2006,Turin,IceHockey,"DARWITZ,Natalie",USA,Women,IceHockey,Bronze,,
2006,Turin,IceHockey,"DREYER,Pam",USA,Women,IceHockey,Bronze,,
2006,Turin,IceHockey,"DUNN-LUOMA,Tricia",USA,Women,IceHockey,Bronze,,
2006,Turin,IceHockey,"ENGSTROM,Molly",USA,Women,IceHockey,Bronze,,
2006,Turin,IceHockey,"GUNN,Chanda",USA,Women,IceHockey,Bronze,,
2006,Turin,IceHockey,"HAGERMAN,Jamie",USA,Women,IceHockey,Bronze,,
2006,Turin,IceHockey,"INSALACO,Kim",USA,Women,IceHockey,Bronze,,
2006,Turin,IceHockey,"KAUTH,Kathleen",USA,Women,IceHockey,Bronze,,
